,HCC44_LUNG,OACP4C_OESOPHAGUS
MARK3,-0.87251,0.049319999999999975
TAS1R3,-1.26394,0.40839000000000003
CDKN1A,-12.941440000000002,17.791951000000005
SMYD3,-10.706135000000002,5.144204329999999
SHC1,-1.758811000000001,11.65971146
ABHD16A,-2.32973,-0.23350999999999988
CTSB,-6.536565000000001,4.378157
PLA2G4B,-7.388834000000001,1.426878
KDM2A,-0.14251000000000003,3.075196
MGAM,-0.5681500000000003,2.058589
KLF5,-6.34621218,9.315916999999999
ABCG2,-2.5134989999999995,0.534802
MYD88,-5.8515749999999995,2.8739533999999995
CD40,-11.621269000000002,4.462083
MPO,-4.450281,7.690014229999999
KLF1,0.04901,4.194394
SCNN1A,-4.425980000000001,-0.012379999999999725
BRD2,-3.9774800000000003,0.009905930000000174
DYRK1B,-2.0799400000000006,3.9785060000000003
ANGPTL3,-4.34982,5.993936000000001
PNPLA8,-5.051870000000001,3.289764
EPRS,-2.356070700000001,6.217479999999999
SLC16A1,-3.601553,4.289420459999999
SRM,-1.97579,0.5375139999999999
CRHR1,-7.099584,4.9183889999999995
HSPA6,-0.5451700000000002,1.1475989999999996
PDE7B,-2.176089,2.74639
TRAP1,-1.5396800000000004,3.8957960000000003
USP18,-0.277341,1.61319
PTPRC,-10.356835000000002,14.99287486
PLCB1,-8.648247480000002,5.014715
BRD3,-1.25821,0.372062
PFKFB4,-1.7097290000000003,2.452669
PIK3CG,-12.137889000000003,6.161360459999999
PLA2G3,-7.305921,2.96435346
HLCS,-6.501309,2.410797
NOD1,-6.485837999999999,9.210973000000001
SLC18A2,-3.4233430000000005,2.66258
KCNAB1,-2.69535,0.16488000000000014
POR,-6.0044854800000005,10.878999400000001
CA4,0.0,0.0
RAB1A,-6.899,6.055054460000001
CD47,-5.241789000000001,11.314865460000002
F2,-8.011781000000003,14.74817386
LCAT,-4.601954,3.3397229299999998
CYP2D6,-1.3074,5.283732999999999
DTYMK,-1.6040376,5.34898
ICAM3,-4.479859,-1.777543
ERBB3,-8.134994,10.931185000000001
TSSK2,-1.189166,1.2154129999999999
F3,-1.7511340000000004,4.286746
MS4A1,-2.1221300000000003,3.2673400000000004
WEE2,-4.67668,6.9117234
ENPP3,-2.316751,6.860968999999999
CDH3,-9.132938999999999,2.0453720000000004
HSD17B7,-3.9199070000000007,1.3493
KAT6A,-5.400731000000001,3.61170893
WNT3A,-23.484889480000003,13.615911659999997
TAOK3,0.046069999999999944,4.0084234
SLC6A1,-3.7726556,1.1670690000000001
KCNA4,-1.3543,-0.9339
SPR,-3.2239400000000007,5.6028699999999985
SENP6,-4.700298,0.26512999999999987
LGALS3,-1.8318284800000009,13.78637086
SMN1,-0.46582900000000005,0.78819
LMO2,-4.079030400000001,4.474216
PRKCD,-19.052936000000003,16.94055186
ENO1,-4.319502999999999,11.028350999999999
PTPN4,0.5472609999999999,3.23135
ARAF,-1.9058599999999997,0.5932999999999999
GSTP1,-5.809270000000001,9.9118554
SLC4A7,-1.3718000000000001,-0.58697
ARNT,-6.5725504,4.38038
F2R,-12.491213999999996,17.113902
SLC2A5,-8.060872,3.2948390000000005
ABCC3,-0.91078,1.15198
CRYAB,-4.393179000000001,14.463975
SREBF2,-5.05155,8.570926
ITGA2B,-4.084182000000001,2.4672729999999996
PARP4,-2.6214290000000005,3.7751400000000004
KEAP1,-5.396936999999999,7.033882
CAPN1,-3.40424,4.266288
USP7,-7.0537,7.018777400000001
GRPR,-2.8152310000000003,3.88938
APCS,-2.0693340000000005,4.864023400000001
GRIN2C,-8.725779000000003,-1.96210514
CCKBR,-7.094050999999999,6.151065
ORM2,-0.28399200000000024,2.0094390000000004
LY96,-4.252059000000001,0.9635469999999997
AURKC,-0.40014599999999995,1.727493
HTR7,-2.42238,-1.44391
USP4,-1.7866310000000003,5.0969434
AXIN2,-8.13982,11.678241400000001
SRR,-0.574311,5.2073599999999995
CEL,-4.5252,0.37448999999999977
RUNX1,-11.086043,7.739638000000001
LIMK1,-4.234139000000001,4.1817074
ADH4,-2.85245,1.5371899999999996
DNMT3L,-0.5087700000000006,5.7882940000000005
STK10,-0.3406600000000003,-0.5666810000000002
B3GALT1,0.44894999999999996,3.2982625000000003
CD207,-1.80057,1.8460800000000002
P2RY11,-4.733294,1.4921550000000001
IFNG,-18.897049000000003,12.954452000000002
IL18,-18.42396248,10.700344999999999
BRD4,-3.9958989999999988,4.322705999999999
ATXN2,-3.1683297,2.9988434
HAAO,-2.7767986000000002,6.732124000000001
PARP1,-10.166056380000002,18.26337193
MAPK13,-0.1520490000000001,4.860822000000001
SULT1B1,-5.7698730000000005,2.5473689999999998
GALR1,-3.955343000000001,5.1687460000000005
MAPK1,-16.802533999999998,30.672275460000005
TXK,-2.7530090000000005,3.007913
CETP,-6.497861,2.57723293
MYO3A,-2.53127,0.8615830000000001
MSR1,-6.136333479999999,3.56374
KDM4E,-0.07948,0.85782
RAD1,-0.6217199999999998,2.7860099999999997
PDE1B,-5.117042999999999,1.4448929999999998
MAN1A1,-1.47773,1.52778
PTPRS,-4.704777000000001,1.0911250000000001
TFPI,-4.236473,2.2323634
PREP,-0.88401,-0.25299000000000005
CERK,-0.3425990000000001,3.0287675
SLC6A15,-2.630674,2.5124389999999996
CPT2,-1.28532,0.803682
PFKM,-2.1428890000000003,5.031006
CTSS,-6.413268,5.656435999999999
SFN,-6.942835480000001,8.5167874
PRMT6,-1.6942310000000005,6.8387020000000005
PRPS1,-1.528588,2.8541100000000004
CYP11A1,-3.9199070000000007,1.3493
BRSK1,0.1030339999999999,5.161670000000001
CASP9,-9.8446616,8.482167999999998
TTBK2,-1.5992340000000005,5.063288460000001
MMP11,-2.830351,0.49130892999999987
SCN2A,-1.820129,-0.14571
GFPT1,-2.11649,1.8659599999999998
PTPN2,-1.1084650000000007,15.456685000000002
AHSA1,-0.9214100000000001,-0.5807599999999999
APEX1,-8.706510000000002,9.5540984
MYLK3,-3.58885248,6.875272
VDR,-15.520952479999996,10.336439000000002
EZH2,-8.475248,14.649051
PIK3R4,-8.345538999999999,2.002386
FPR1,-2.3208910000000005,3.67245146
NR2F6,-5.542558,3.4234959999999997
PI4K2B,-1.47004,-1.15618
HDAC4,-14.267938999999995,19.370691
FRK,-0.057970000000000244,3.727515
PSMD14,-12.59099,10.927588999999998
IFNA1,0.7072599999999999,2.18385
PTBP1,-1.3515570000000001,3.5616619999999997
GPD2,-2.5266590000000004,9.316189000000001
HYAL1,-8.724289000000002,14.275343000000001
SLAMF7,-1.43263,1.2463000000000002
CBX2,-1.6242100000000002,0.8292999999999999
CYP4F3,-2.17652,0.18016999999999994
MMP14,-13.197534480000002,16.522212760000002
CRK,-12.289013000000002,19.459384460000006
UGT2B10,-0.22673000000000001,0.7467
OGFRL1,-1.26394,0.40839000000000003
STK31,0.16333999999999999,0.19592999999999994
HRAS,-7.602348000000001,8.86361346
AMD1,-4.1815500000000005,2.5773539999999997
ALDH4A1,-3.1633,2.5406609999999996
HTR2A,-16.995295480000006,8.190998
PMM2,-1.47773,1.52778
PTGER2,-2.5767990000000003,2.9840999999999998
PRKAB1,-6.15489,4.585638999999999
AWAT1,-1.32494,0.21317999999999993
DDX3X,-5.1212997,13.85751
METAP2,-2.0765900000000004,2.6735249999999997
GAD2,-1.1028989999999999,2.364461
HSPA1A,-10.542131999999999,12.244792
PTGER1,-4.201219999999999,1.8563
ARG2,-3.647764480000001,12.124504000000002
ENG,-11.154594,15.56156846
PDE1C,-0.77397,0.19039
CHRND,-2.6238200000000003,0.5690800000000001
THRB,-8.246888,6.89542
MAPK15,-11.394016,8.752002000000001
TACR3,-7.237620999999999,5.19691
POLQ,-1.7999140000000002,2.5743693999999997
PSAP,-10.677724000000001,10.988609499999999
CTSD,-2.5831140000000006,4.747049
CCNE1,-5.306899,2.219884
SLC22A1,-2.6545959999999997,3.7360210000000005
MDM4,-6.687121,6.4105099999999995
TMPRSS2,-4.667680000000001,0.8669499999999999
ALDH1A2,-9.796679000000001,18.089526000000003
LGALS7,-0.4517100000000001,-0.5580700000000001
GGCX,-0.7323900000000001,0.389175
ALOX12,-10.183765,8.40321
ESYT1,0.1683099999999999,4.444062499999999
ADRA1D,-1.4003700000000001,1.5758500000000002
HTT,-5.8654860000000015,9.3722773
MKNK2,-1.7953400000000002,1.9945819999999999
PXN,-5.635985,4.660537459999999
IDH1,-4.5941600000000005,7.761209999999999
DPYD,-1.3687200000000002,4.0525899999999995
HRH2,-3.8995189999999997,2.372261999999999
HPSE,-2.5202764800000006,6.132919
RPSA,-1.9446,2.925971
P2RY10,-1.69435,1.020021
TRPC6,-7.793730000000001,4.4155
EED,-1.6992789999999998,3.8088260000000003
EPHX2,-4.630009,5.9848029999999985
CPB2,-3.8822330000000003,4.122739
EPHB3,-3.6238120000000005,9.14876646
CSN3,-1.3732300000000002,2.3529400000000003
RAC2,-8.544808000000002,4.286812
CLK4,0.0,0.0
RRM1,-0.8771410000000002,11.4234
ABCC6,-2.024669,1.334212
C5AR1,-3.699909400000001,11.155876459999998
GSTO1,-6.705230000000001,3.3168889999999998
GCK,-7.787372000000003,9.916823999999998
CSF2RA,0.0,0.0
HK3,-1.6264990000000004,3.135899
PHLPP2,-0.8595200000000001,0.047130000000000005
PPARG,-15.468905479999998,22.457885300000004
CD248,-0.30849000000000004,1.77373
PRKCE,-15.155678000000005,3.012443400000002
METTL21A,-0.8007000000000002,0.8990650000000001
BCL2L2,-1.95613,2.22214
ELOVL6,-5.644249,0.6475719999999996
SLC17A2,-1.718129,-0.2824899999999999
XPNPEP2,-0.88401,-0.25299000000000005
CBX1,-1.40516,1.711356
CSNK2A1,-7.918260000000001,2.9178863999999995
GHR,-4.831357000000001,-0.3522989999999999
DSTYK,-2.04721,-0.48841
IL6ST,-4.898287000000002,6.219430999999999
GRB7,1.6529889999999996,6.91303646
AHCYL1,-5.9450085999999995,-0.06045999999999996
HDAC9,-3.678289000000001,9.180280999999999
WNK3,-6.98506,4.008094
KNG1,-5.403226,6.5719734
MGST3,-0.9333999999999998,-0.7190700000000003
SLC40A1,-6.110084200000001,4.439646000000001
SLC6A11,-2.050903,4.371841
KIF27,-1.3042,-0.20629600000000003
PRKCZ,-19.718581,5.703360859999998
FADS2,-0.36699000000000004,2.36709
ALDH1A3,-4.22264,10.804263
EIF4E,-8.107318,4.179361000000001
MSRB2,-0.07948,0.85782
COL4A3BP,-7.467325000000001,6.8368079999999996
CD44,-9.619105000000001,6.504078859999999
IL2,-15.837204000000002,9.193862400000002
ADA,-25.57371300000001,17.761239
SMARCA2,-2.8454250000000005,4.769651
BMX,-4.786520000000001,-1.543266
MMP26,-0.88401,-0.25299000000000005
TYRO3,-6.523658000000001,7.56714146
CD70,-1.3257800000000004,1.9149600000000002
PTGDR,-4.334829,2.8479300000000003
DAGLA,-5.230079,0.23648999999999964
TNFRSF12A,-2.081373,3.5206734599999994
TNFSF14,-2.8691524800000003,8.1126824
MTNR1B,-5.963813,12.879916000000001
KCND2,-5.785603,0.04001300000000016
MAK,-0.7652590000000001,1.981037
RAP1A,-7.585242000000001,13.924986999999998
PSEN2,-5.9246733,4.551116
MBNL1,-3.303415,0.9778629999999999
P2RY2,-3.965214,1.663901
DPP8,-1.1619199999999998,-0.18044000000000004
BPHL,0.9945700000000002,-0.9198500000000002
ACVR2B,-10.935070000000003,15.968587
MLNR,-1.26394,0.40839000000000003
FMO5,-0.07948,0.85782
DUSP10,-4.127224,14.685831400000003
FGF23,-7.8841326,12.117255000000002
TPST2,-2.0517790000000002,1.958625
NLRP1,1.1272,3.495701
SF3B2,-0.18480000000000002,0.433601
CD14,-7.7793966,2.2526409999999997
CYP2C18,1.2017900000000001,-0.7685900000000001
ST3GAL3,-3.01111,1.0708799999999998
SLC7A11,-11.306666000000002,13.431040459999998
ALAD,1.6618846,8.2011364
ADAM17,-5.8350083,13.55819346
GLRA2,-1.4887982000000002,1.305244
EBPL,-2.48449,0.939749
FLAD1,-2.697421,3.1817599999999997
ACKR3,-3.621734,2.140266
SLC27A2,-0.6430400000000002,2.895789
NPSR1,-1.9604599999999999,1.8890500000000001
EBP,-1.112319,1.313083
KCNQ2,-2.2187090000000005,0.8377100000000001
GRM6,-4.0559330000000005,6.392191
GPR6,-1.9902600000000001,0.87675
SLC46A1,-11.081218999999999,4.633861999999999
DNM1,-3.169455,4.447151000000001
PRMT7,1.3737899999999998,4.617725
IDO1,-5.781920480000002,7.881449
PITRM1,-1.13562,0.90522
GIP,-11.487328,7.567375
CTSC,-4.575271000000001,6.737398999999999
ALDOA,-4.152815,8.653478999999999
MAX,-0.9242897000000005,10.844436000000002
NCK1,-5.939848000000002,12.28827646
GLO1,-1.63565,2.05347
CRHBP,-6.600070600000001,8.4776
CDK16,-3.5159590000000005,4.78359
GNA12,-3.073775,1.721715
BID,-6.311313999999999,4.245254000000001
ESR1,-12.864929,14.952731
KIF20A,-2.4061150000000002,1.660707
INPPL1,-2.9571490000000002,3.09669
TPK1,-4.101449000000001,2.6863099999999998
PPAT,-2.944668000000001,4.916061
SUMO2,-1.4405200000000002,2.6204959999999997
PLAUR,-1.9806440000000003,5.861191860000001
HSD17B1,-3.9199070000000007,1.3493
RPS6KC1,-0.77397,0.19039
ADRA2B,-9.251654,7.173867999999999
GDF2,-7.090388000000002,15.116534399999999
ATG4B,-5.2443100000000005,-0.34870100000000004
ORM1,-0.28399200000000024,2.0094390000000004
CTSA,-1.92388,4.5546549
SLC7A5,-1.5817790000000003,4.50528046
SLC28A2,-2.3159099999999997,3.9650400000000006
GIGYF2,-6.321379,4.084301000000001
EP300,-12.442213,27.007413459999995
PRTN3,-0.9280200000000003,8.70699946
MTHFD2,-0.17555000000000004,2.73499
POU3F2,-1.739899,5.39447646
DVL1,-18.7688447,11.05419906
NCOA1,-11.266463699999997,10.821641
CD52,-0.72632,0.46836
SMPD2,-1.5183500000000008,5.8971008000000005
FUT6,-1.7854100000000002,2.2808775
TYMP,-3.51989,7.332237459999999
TAS2R41,-2.73266,-0.14459999999999995
PLTP,-4.295529999999999,6.617619389999999
LYPLA2,-0.6219430000000001,3.4525584600000006
TAS2R16,-2.73266,-0.14459999999999995
ALK,-6.759282999999999,2.881142
IDH2,-5.586517000000001,7.200589
FER,-2.7063510000000006,7.825491459999999
PRKCB,-13.825930000000001,3.8580042
ILK,-16.008639000000002,12.97661386
TUBA1A,1.3554910000000002,3.61207
SIRT3,-3.1181040000000007,3.5541284
HSD17B12,-11.447796,4.775600000000001
HSP90B1,-7.141741999999999,3.912487
JAK2,-22.41171148,22.826101000000005
NRAS,-1.9888990000000004,1.3733499999999998
BCL2L10,-0.06645000000000001,0.6544399999999999
POU2F1,0.27872859999999977,4.623604
SRMS,0.0,0.0
PFKFB2,-4.332501000000001,6.636088000000001
PPM1G,-1.251859,0.8311400000000001
IFNGR1,1.35055,2.82382
FUT8,-7.14804,4.146100459999998
SCN10A,-6.437309999999998,0.6033630000000003
FGB,-11.264185600000003,11.745346999999997
RXFP3,-1.26394,0.40839000000000003
APC,-11.201328,5.779719059999999
IL2RA,-5.641723000000001,4.932308999999999
ATAD2,-0.96469,1.09864
CMA1,-3.8940220000000005,4.358212
AKR1B10,-5.590159999999999,1.2152229999999995
LAP3,-0.88401,-0.25299000000000005
ACE2,-10.951509000000001,8.131563
TGFBR2,-18.075569999999992,26.492442300000008
FLT1,-3.3461060000000007,4.13404446
CASP6,-6.286187,1.01273
SPTLC2,-2.9339299999999997,2.171484
CLK1,0.0,0.0
PIN4,-1.2375600000000002,-0.11599500000000001
HCAR1,-1.26394,0.40839000000000003
DDIT3,-7.2311264,12.218547000000001
MPG,0.0,0.0
FGD1,-0.013190000000000146,2.421588
ADCY2,-8.000178,5.759101999999999
GPR84,-0.7522400000000002,1.5037289999999999
TNFRSF4,-1.58451,3.666117
MMP8,-5.588510000000001,4.798079000000001
TNFRSF8,-1.1125800000000001,2.391541
CYP2A6,-2.589849,1.768194
BTK,-12.306241000000002,10.987108
PTH1R,-4.800128,6.093653999999999
CYP2C9,-2.2059889999999998,3.3411299999999993
GMPS,-3.3884590000000006,3.9159400000000004
BRD1,-0.20967000000000002,0.29538999999999993
GRB10,-4.498199,4.45504846
GPR182,-2.16698,0.5473910000000001
AK4,-4.970438,6.526052
CDH2,-8.87349648,8.98769546
HEXB,-5.546782,11.29753196
ATG7,-9.817404,12.4510344
BMP10,-6.375816480000001,15.636619
DHODH,-4.117662,3.3599449999999997
SMURF1,-8.521068999999999,7.361309
IGFBP1,-2.4866900000000003,4.89581
ORAI1,-3.0301400000000003,1.2015500000000001
GSTT1,0.26806,-0.8773500000000001
GRIN2B,-5.445934,1.3004860000000003
PLK4,-1.882063,4.710692999999999
CTSZ,-4.898796000000002,5.538671000000001
LIPE,-1.86661,-1.44059
MT-ND4,-3.160947,1.3659029999999999
PGR,-7.061865,7.355349
CCL5,-20.758512000000007,9.28984946
PIR,-2.0710907,4.624508
IL4R,-8.33621948,10.342849
IL5,-4.075220000000001,4.788746
MME,-5.91341,8.604313
VRK2,-1.59077,0.544311
NOX5,-4.1113740000000005,5.419573
USP9X,-5.595710000000001,9.78639746
GGPS1,-0.72909,0.8952549999999999
RAPSN,0.03249099999999988,2.3480100000000004
CACNA1B,-7.4671829999999995,-2.8557499999999996
PTGDR2,-2.9544950000000005,7.13498246
MUC5AC,-4.485879000000001,1.340331
MVD,-1.92418,1.562452
RIPK2,-15.343115999999998,12.548237000000004
NPBWR1,-1.6625200000000002,1.39181
HTR3E,-1.1725500000000002,1.17381
ATP6V1B2,-3.54864,3.06119
SLC22A4,-4.92113,-1.052266
RIPK3,-10.944688,12.437456999999998
ESRRA,-5.507499,8.692265
AURKAIP1,-1.4197000000000002,3.0548571300000003
KCNK10,-0.77397,0.19039
KLK14,-1.7968640000000002,2.58122
SLC1A1,-6.7474289999999995,7.717522
RALA,-3.0713510000000013,6.293300459999999
GHRL,-19.941068,12.763119399999995
CHRM2,-8.656229,1.4965499999999996
HRH1,-3.7336210000000003,0.75536146
KDM3B,0.44004100000000007,0.7674619999999999
ARRB1,-10.4874377,20.9078124
SLC12A3,-1.3543,-0.9339
CAPNS1,-1.08255,0.87719
AMPD3,-5.581479,3.7833590000000004
FGFR4,-5.478945000000001,7.834736459999999
PLA2G4A,-6.5010200000000005,4.472784
CHAT,-2.50718,-0.586666
CTGF,-18.272008480000007,14.124614459999998
HSP90AA1,-12.532266000000002,13.569680000000002
SLC22A2,-0.566479,1.6135719999999998
USP21,-0.7935800000000002,4.092726
UBA1,-0.6858599999999999,0.84327
CANX,-3.634331,5.98962
SENP8,-1.450001,2.73662
GRM4,-1.6542500000000002,1.616151
ARF1,-8.976264000000002,9.432803000000002
PAK3,-9.601600000000001,6.692071
HDAC2,-16.815504,13.449238
ALPI,-2.2691790000000003,0.18092000000000008
SCN8A,-2.285799,-0.34553
SSB,-1.8140407,1.2183210000000002
PNCK,0.0,0.0
GAD1,-4.291202,3.0295109999999994
QRFPR,-0.66341,1.22831
IL9,-1.2517200000000002,1.4871510000000003
BIRC2,-15.307781999999998,4.277312
STK33,0.0,0.0
PKLR,-11.9470596,2.212621999999998
NFKBIA,-10.836676999999998,9.672707299999999
MAP2K4,-7.154729,3.495052
YES1,-6.852126,4.541837459999998
ACVRL1,-14.258258480000002,17.375891460000005
ATM,-10.512457,21.231522
NEDD4,-14.279646600000001,5.055138460000001
GATA4,-13.114298,8.9295443
CHIA,-2.30322,3.57331
L3MBTL4,-1.25821,0.372062
USP2,-1.6569440000000002,3.280006
USP5,-1.2803909999999998,2.7157699999999996
IGF2R,-3.2019160000000007,6.115030000000001
EDAR,-2.5006770000000005,6.8682
STS,-1.9512040000000002,1.3540725
SLC35A2,-2.13438,3.44607
FGA,-10.861585600000002,12.465736999999997
RASGRF1,-1.0866490000000002,0.7980809999999998
TRPV4,-13.139621,11.864946299999996
RAPGEF3,-12.088730000000002,10.535295999999999
LTK,-4.188169,1.3603139999999998
SLC14A1,-1.7953299999999999,3.6885
MDK,-16.203962000000004,18.30500476
NEK2,-4.472955,4.971328
PCSK2,-2.4313460000000005,2.3910919999999996
TARS,-1.8339707000000003,0.9760599999999998
SLC18A3,-2.3017190000000003,1.003692
CYP2W1,1.2289700000000001,0.16523999999999983
HDAC6,-17.071167999999997,20.056975130000005
TAS2R9,-1.26394,0.40839000000000003
GABRG2,-3.99146,2.6626600000000002
C1S,0.61809,3.909869
NTRK3,-17.808134000000006,15.472370859999995
EPHA1,-6.978845,10.7798244
ELF3,-6.6669637,3.566527
RXRA,-11.079895999999998,10.463530000000002
VIPR2,-3.1119000000000003,3.6056510000000004
SLCO1A2,-0.29015,0.87085
LIPC,-4.9762900000000005,3.9439129299999998
SMAD3,-27.611381999999995,31.809126000000006
DUS2,-0.16264070000000003,2.7142334
CDYL,-3.8793059999999997,3.4238723999999996
SLCO4C1,0.2215499999999998,1.966189
GPR132,-1.26394,0.40839000000000003
TPO,-6.019857,0.5096790000000001
CASP7,-4.8381799999999995,0.3664299999999998
TRPM4,-16.409919479999996,6.743542459999998
AGPAT2,-2.1262790000000003,2.4862509999999993
KIF22,-4.13332,0.7366039999999999
IL17RA,2.08024,2.6805284599999997
WEE1,-0.09276400000000001,2.1279969999999997
SLC51A,-0.91078,1.15198
SUV39H1,-4.46708,4.208452
FUT9,-1.943559,2.31597
EIF4A1,-1.0595200000000002,2.315041
TEK,-12.889319000000002,14.19841446
SDC1,-7.782059600000001,7.253517459999999
PIK3R1,-16.087884,20.443538460000003
TDRD3,-1.2078900000000001,1.571031
PIP4K2C,-4.672998999999999,1.322875
LIPA,-4.23637,0.3549199999999999
GC,-1.21497,0.85268
PLK3,-8.639375,4.304050999999999
CSNK1G3,0.0,0.0
ALPP,-0.0066990000000000105,1.15213
ADAM33,-0.88401,-0.25299000000000005
ADHFE1,-1.71778,1.7837990000000001
ROCK1,-14.535386000000004,23.520844459999996
PLAA,-5.932279,2.6425054
KDM1A,-8.423773,8.56689
SLC9A2,-0.04033000000000003,0.85162
FAAH2,-0.99624,-0.08959000000000006
FHIT,-4.384491,2.0288374
PAK1,-19.181282000000003,14.21664
NEK11,-2.14676,0.913474
GPR119,-1.90589,1.5006300000000001
MAPK4,0.0,0.0
SCD,-5.723729,1.5053919999999996
SLCO4A1,-0.36418300000000003,2.09695
CDK1,-12.870377600000003,24.25258546
OR5K1,0.0,0.0
DUSP5,-0.734328,2.62841
BIRC3,-9.542739999999998,1.0971549999999997
SSTR1,-4.8937990000000005,1.9798210000000003
FXN,-9.160535600000001,5.205111
PIM2,-3.15822,9.243666
NR1D2,-7.2901489999999995,5.830456000000002
PTPN3,-2.907389,3.5275034
PRMT5,-2.358520000000001,10.4988624
VPS4B,-9.58031,8.24642959
TBK1,-10.516988999999997,6.780347999999999
CTRB1,-2.57674,1.76579
SLC19A2,-4.850609,5.742962
TLR2,-9.591687,16.374074999999998
GLI1,-2.497039000000001,12.289886999999998
ADRB2,-17.229846999999996,13.644587999999999
NFKB2,-4.051411000000001,7.914850000000002
LOX,-5.374850000000001,17.30415139
CYBB,-4.233816000000001,8.355591
UBA7,0.38706,0.17343000000000003
ERBB2,-13.312267000000002,10.137487460000001
CPOX,1.1509228,3.47356
MLYCD,-3.744219,1.5343499999999999
E2F1,-4.115629700000001,11.215672
P2RX1,-12.147331999999999,7.44886
ST3GAL1,-2.8499100000000004,2.8785999999999996
ST14,-3.266624,0.9378429999999998
CYP26A1,0.7705300000000002,0.28071
TACSTD2,-4.338359,5.036747
KLK8,-5.081417,3.91981
NDUFA4,0.0,0.0
SULT1E1,-3.1173494800000006,2.2355400000000003
PHF13,-1.33832,-0.29608200000000007
SLC10A1,-0.9807300000000001,1.8410609999999998
FLI1,-0.3182099999999999,2.100766
SULT1C4,-1.3193890000000001,1.56945
ELOVL1,-5.203369000000001,0.25371999999999967
SLC34A1,-13.0405624,6.255000999999998
KIF23,-1.93148,2.6942779999999997
TUBB,1.6288609999999997,6.227379
NAGA,0.0,0.0
FGF4,-5.756576000000001,5.867694
ALDH1A1,-4.231349,4.40262
ANPEP,1.1355499999999996,4.014753
TNIK,0.29325099999999976,4.481867
EIF2S1,-4.073908199999999,6.148599999999999
FDPS,-0.9138900000000001,1.328856
SLC22A6,-4.307919,0.9854919999999999
CXCR5,-2.1841000000000004,-0.32917153999999993
MB,-4.946019,4.651769999999999
SCARB1,-18.078766,11.303902389999998
SPSB2,-0.9754300000000002,1.793484
KIF11,-2.52795,1.5488239999999998
MYT1,-0.5162390000000001,2.479536
PTPRCAP,-0.09579000000000004,0.27249
AR,-16.535590480000003,19.399396999999997
SRPK1,-3.7673360000000002,3.6443259999999995
UPP1,-1.871869,3.4238400000000007
PEX16,-0.84296,1.16873
HSPH1,0.0010059999999997293,3.9436410000000004
SPP1,-8.628628999999998,6.275886
CCR10,-1.26394,0.40839000000000003
TDO2,-0.37573900000000016,3.883802
ESD,-2.865565,2.7344699999999995
MAG,-3.6219320000000006,8.649966459999998
CFH,-0.45680000000000015,3.3415
TACR2,-9.741629999999997,1.0905100000000005
S100B,-5.559288480000001,9.826906000000003
RXFP2,-3.6942060000000003,5.261113
ABCC4,-4.042411,3.079262
SOS1,-2.401777000000001,23.50540846
LPAR1,-6.941014999999999,12.094328460000002
AFP,-0.9821600000000001,5.92788
PASK,-1.5878030000000003,4.0631714
UCK2,-1.8397890000000001,2.5464399999999996
NMT1,-5.35605,5.092167999999999
UGT2B28,-0.30572999999999995,1.8891199999999997
UGT1A4,-0.20568000000000008,3.966282
MCL1,-2.3136780000000003,1.3936700000000002
PTGER3,-2.4212000000000002,1.58123
SOAT2,-3.98095,1.9202499999999998
LGALS4,-1.19829,-0.81053
CTSE,-3.41763,1.9026299999999998
UQCRB,0.0,0.0
CDK14,-0.38747999999999994,1.0900100000000001
GSTA4,1.2017900000000001,-0.7685900000000001
PHOSPHO1,-2.335929,2.0690340000000003
MAP2K5,-6.4689510000000015,6.930164
ACTR2,-7.7163189999999995,9.070040000000002
FOLR2,-5.414979000000001,7.118810459999998
ENOX2,-1.22364,1.5186600000000001
SCD5,-4.144279,1.2208999999999997
FURIN,-8.122487000000001,4.6574653999999995
SLC16A3,-0.23183000000000015,2.3320004599999997
AKT1,-34.47413947999999,37.66241745999999
PSMB6,-13.80786,9.325260999999998
P2RX5,-6.010441000000001,1.8982820000000002
LEF1,-12.073570699999998,10.37876146
BRAF,-5.95078,3.50033
SIRT1,-22.09542648,28.20500499999999
P4HTM,-0.31664000000000003,1.5345
NEU1,0.32997999999999994,3.3802815
CYP2A13,1.2017900000000001,-0.7685900000000001
PDE3B,-3.6091710000000004,1.902603
CDK7,-5.6857817,8.087034930000002
BCDIN3D,-1.1169407,4.290865999999999
TTL,-0.9639340000000001,4.316471999999999
DPYS,-2.1657100000000002,0.1226499999999999
LEPR,-6.431313,4.727812999999999
WNK4,-7.963600000000001,2.256334
ADIPOR1,-1.835001,4.257280000000001
TFRC,-7.461749000000001,3.879862
BCAT2,-2.212813,2.9971489999999994
GABBR1,-0.65375,2.5925000000000002
GRM3,-1.2941700000000003,2.3131510000000004
CSK,-4.20511,7.592903400000001
OXGR1,-1.26394,0.40839000000000003
VIP,-4.05897,0.6058334
F13A1,-2.341162,1.29482
TK1,-0.8608890000000001,3.4038199999999996
PIK3C2B,-4.861840000000001,0.640993
PDE3A,-8.975062,0.2723260000000003
HDAC11,-0.7529300000000001,3.628233
PIK3C2A,-3.455172,4.208862
CA9,-2.026776,2.3752400000000002
CSF3R,-1.2216900000000002,0.7557984599999996
LPAR5,-1.26394,0.40839000000000003
HAGH,-2.859685,4.6165389999999995
HCN3,-2.251259,0.22247200000000006
SLCO1C1,-0.36418300000000003,2.09695
PRNP,-8.804451199999999,13.091414
INMT,0.53483,0.83964
